contrast_id,contrast_kind,formula,coefficients,coefficient_by_cell,effect_scale,effect,effect_pp,paired_ci_low,paired_ci_high,task_hierarchical_ci_low,task_hierarchical_ci_high,ci_method,ci_scope,bootstrap_samples,bootstrap_seed,raw_p_value,holm_p_value,holm_family_size,test_method,test_assumption,sign_flip_samples,sign_flip_seed
main_A,factorial_contrast,0.25 * [(y100-y000) + (y101-y001) + (y110-y010) + (y111-y011)],"[-0.25,-0.25,-0.25,-0.25,0.25,0.25,0.25,0.25]","{""000"":-0.25,""001"":-0.25,""010"":-0.25,""011"":-0.25,""100"":0.25,""101"":0.25,""110"":0.25,""111"":0.25}",average_probability_effect_or_difference_of_differences,0.5025,50.24999999999999,0.4625,0.5425,0.4175,0.5900000000000001,joint paired bootstrap; joint task-hierarchical paired bootstrap,pointwise,10000,0,9.99990000099999e-06,6.999930000699993e-05,7,two_sided_joint_monte_carlo_paired_sign_flip,episode_contrast_score_sign_exchangeability,100000,0
main_B,factorial_contrast,0.25 * [(y010-y000) + (y011-y001) + (y110-y100) + (y111-y101)],"[-0.25,-0.25,0.25,0.25,-0.25,-0.25,0.25,0.25]","{""000"":-0.25,""001"":-0.25,""010"":0.25,""011"":0.25,""100"":-0.25,""101"":-0.25,""110"":0.25,""111"":0.25}",average_probability_effect_or_difference_of_differences,0.27749999999999997,27.749999999999996,0.2375,0.3175,0.1924375,0.365,joint paired bootstrap; joint task-hierarchical paired bootstrap,pointwise,10000,0,9.99990000099999e-06,6.999930000699993e-05,7,two_sided_joint_monte_carlo_paired_sign_flip,episode_contrast_score_sign_exchangeability,100000,0
main_C,factorial_contrast,0.25 * [(y001-y000) + (y011-y010) + (y101-y100) + (y111-y110)],"[-0.25,0.25,-0.25,0.25,-0.25,0.25,-0.25,0.25]","{""000"":-0.25,""001"":0.25,""010"":-0.25,""011"":0.25,""100"":-0.25,""101"":0.25,""110"":-0.25,""111"":0.25}",average_probability_effect_or_difference_of_differences,0.40249999999999997,40.25,0.355,0.45,0.29500000000000004,0.49250000000000005,joint paired bootstrap; joint task-hierarchical paired bootstrap,pointwise,10000,0,9.99990000099999e-06,6.999930000699993e-05,7,two_sided_joint_monte_carlo_paired_sign_flip,episode_contrast_score_sign_exchangeability,100000,0
interaction_AB,factorial_contrast,0.5 * [(y110-y010-y100+y000) + (y111-y011-y101+y001)],"[0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5]","{""000"":0.5,""001"":0.5,""010"":-0.5,""011"":-0.5,""100"":-0.5,""101"":-0.5,""110"":0.5,""111"":0.5}",average_probability_effect_or_difference_of_differences,0.065,6.5,-0.010000000000000064,0.14000000000000007,-0.055000000000000104,0.195,joint paired bootstrap; joint task-hierarchical paired bootstrap,pointwise,10000,0,0.12569874301256986,0.2513974860251397,7,two_sided_joint_monte_carlo_paired_sign_flip,episode_contrast_score_sign_exchangeability,100000,0
interaction_AC,factorial_contrast,0.5 * [(y101-y001-y100+y000) + (y111-y011-y110+y010)],"[0.5,-0.5,0.5,-0.5,-0.5,0.5,-0.5,0.5]","{""000"":0.5,""001"":-0.5,""010"":0.5,""011"":-0.5,""100"":-0.5,""101"":0.5,""110"":-0.5,""111"":0.5}",average_probability_effect_or_difference_of_differences,0.31499999999999995,31.499999999999993,0.23000000000000004,0.39999999999999997,0.135,0.5050000000000001,joint paired bootstrap; joint task-hierarchical paired bootstrap,pointwise,10000,0,9.99990000099999e-06,6.999930000699993e-05,7,two_sided_joint_monte_carlo_paired_sign_flip,episode_contrast_score_sign_exchangeability,100000,0
interaction_BC,factorial_contrast,0.5 * [(y011-y001-y010+y000) + (y111-y101-y110+y100)],"[0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5]","{""000"":0.5,""001"":-0.5,""010"":-0.5,""011"":0.5,""100"":0.5,""101"":-0.5,""110"":-0.5,""111"":0.5}",average_probability_effect_or_difference_of_differences,0.024999999999999967,2.4999999999999964,-0.04999999999999988,0.09999999999999998,-0.13000000000000012,0.17500000000000004,joint paired bootstrap; joint task-hierarchical paired bootstrap,pointwise,10000,0,0.5970040299597004,0.5970040299597004,7,two_sided_joint_monte_carlo_paired_sign_flip,episode_contrast_score_sign_exchangeability,100000,0
interaction_ABC,factorial_contrast,(y111-y101-y011+y001) - (y110-y100-y010+y000),"[-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0]","{""000"":-1.0,""001"":1.0,""010"":1.0,""011"":-1.0,""100"":1.0,""101"":-1.0,""110"":-1.0,""111"":1.0}",average_probability_effect_or_difference_of_differences,-0.93,-93.0,-1.1099999999999999,-0.75,-1.3200000000000003,-0.5299999999999999,joint paired bootstrap; joint task-hierarchical paired bootstrap,pointwise,10000,0,9.99990000099999e-06,6.999930000699993e-05,7,two_sided_joint_monte_carlo_paired_sign_flip,episode_contrast_score_sign_exchangeability,100000,0
